145,20,Matal,5,Luang,1,Pepet,4,Beteng,4,Menala,8,Pahing,9,Aryang,6,Sukra,6,Uma,4,Tulus,6,Manuh,2
146,20,Matal,5,-,0,Menga,5,Kajeng,7,Sri,6,Pon,7,Urukung,5,Saniscara,9,Sri,6,Dadi,8,Manusa,3
147,21,Uye,8,Luang,1,Pepet,4,Pasah,9,Laba,5,Wage,4,Paniron,8,Redite,5,Indra,5,Dangu,5,Raksasa,1
148,21,Uye,8,-,0,Menga,5,Beteng,4,Jaya,1,Kliwon,8,Was,9,Soma,4,Guru,8,Jangur,8,Suka,10
149,21,Uye,8,-,0,Menga,5,Kajeng,7,Menala,8,Umanis,5,Maulu,3,Anggara,3,Yama,9,Gigis,9,Dewa,9
150,21,Uye,8,-,0,Menga,5,Pasah,9,Sri,6,Pahing,9,Tungleh,7,Budha,7,Ludra,3,Nohan,3,Manusa,3
151,21,Uye,8,Luang,1,Pepet,4,Beteng,4,Laba,5,Pon,7,Aryang,6,Wraspati,8,Brahma,7,Ogan,7,Manuh,2
152,21,Uye,8,-,0,Menga,5,Kajeng,7,Jaya,1,Wage,4,Urukung,5,Sukra,6,Kala,1,Erengan,1,Pandita,5
153,21,Uye,8,Luang,1,Pepet,4,Pasah,9,Menala,8,Kliwon,8,Paniron,8,Saniscara,9,Uma,4,Urungan,4,Raja,8
154,22,Menail,9,-,0,Menga,5,Beteng,4,Sri,6,Umanis,5,Was,9,Redite,5,Sri,6,Tulus,6,Pandita,5
155,22,Menail,9,Luang,1,Pepet,4,Kajeng,7,Laba,5,Pahing,9,Maulu,3,Soma,4,Indra,5,Dadi,8,Duka,4
156,22,Menail,9,-,0,Menga,5,Pasah,9,Jaya,1,Pon,7,Tungleh,7,Anggara,3,Guru,8,Dangu,5,Pandita,5
157,22,Menail,9,Luang,1,Pepet,4,Beteng,4,Menala,8,Wage,4,Aryang,6,Budha,7,Yama,9,Jangur,8,Pati,7
158,22,Menail,9,-,0,Menga,5,Kajeng,7,Sri,6,Kliwon,8,Urukung,5,Wraspati,8,Ludra,3,Gigis,9,Manusa,3
159,22,Menail,9,Luang,1,Pepet,4,Pasah,9,Laba,5,Umanis,5,Paniron,8,Sukra,6,Brahma,7,Nohan,3,Pati,7
160,22,Menail,9,-,0,Menga,5,Beteng,4,Jaya,1,Pahing,9,Was,9,Saniscara,9,Kala,1,Ogan,7,Dewa,9
161,23,Prangbakat,3,-,0,Menga,5,Kajeng,7,Menala,8,Pon,7,Maulu,3,Redite,5,Uma,4,Erengan,1,Suka,10
